data_ora_proiezione;titolo_film;genere;regista;anno;durata_minuti;eta_minima;prezzo_biglietto
01/12/2026 12:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;6.50
01/12/2026 10:00;Psycho;Horror;Alfred Hitchcock;1960;109;12;6.50
30/11/2026 12:30;Dawn of the Dead;Action;George A. Romero;1978;127;12;8.00
30/11/2026 10:00;"Planes; Trains & Automobiles";Comedy;John Hughes;1987;93;0;7.00
29/11/2026 15:30;The Lost Weekend;Drama;Billy Wilder;1945;101;12;6.50
29/11/2026 13:00;Le charme discret de la bourgeoisie;Comedy;Luis Buñuel;1972;102;6;7.50
29/11/2026 10:30;Office Space;Comedy;Mike Judge;1999;89;16;6.50
28/11/2026 19:00;The Exorcist;Horror;William Friedkin;1973;122;12;8.50
28/11/2026 16:30;Shrek;Animation;Andrew Adamson;2001;90;0;7.00
28/11/2026 14:00;Shrek;Animation;Andrew Adamson;2001;90;0;8.50
28/11/2026 10:30;Breaking the Waves;Drama;Lars von Trier;1996;159;16;8.50
27/11/2026 10:00;Le charme discret de la bourgeoisie;Comedy;Luis Buñuel;1972;102;6;7.00
26/11/2026 10:30;Dogville;Crime;Lars von Trier;2003;178;16;7.50
25/11/2026 12:30;The Little Mermaid;Animation;Ron Clements;1989;83;0;8.50
25/11/2026 10:00;Sanjuro;Action;Akira Kurosawa;1962;96;0;7.00
24/11/2026 10:00;The Day of the Jackal;Crime;Fred Zinnemann;1973;143;12;6.50
23/11/2026 10:30;The Kid;Comedy;Charles Chaplin;1921;68;12;7.00
22/11/2026 16:30;Salinui chueok;Crime;Bong Joon Ho;2003;131;12;8.50
22/11/2026 13:30;The Killing Fields;Biography;Roland Joffé;1984;141;12;8.00
22/11/2026 10:00;Harry Potter and the Sorcerer's Stone;Adventure;Chris Columbus;2001;152;0;8.50
21/11/2026 16:30;Rang De Basanti;Comedy;Rakeysh Omprakash Mehra;2006;167;12;7.00
21/11/2026 13:30;L.A. Confidential;Crime;Curtis Hanson;1997;138;12;8.00
21/11/2026 10:30;Dead Man;Adventure;Jim Jarmusch;1995;121;16;7.00
20/11/2026 15:30;Once Upon a Time in America;Crime;Sergio Leone;1984;229;12;8.00
20/11/2026 13:00;Hana-bi;Crime;Takeshi Kitano;1997;103;12;7.00
20/11/2026 10:30;Sanjuro;Action;Akira Kurosawa;1962;96;0;6.50
19/11/2026 10:00;Gilda;Drama;Charles Vidor;1946;110;12;7.50
18/11/2026 12:30;The 39 Steps;Crime;Alfred Hitchcock;1935;86;12;7.50
18/11/2026 10:00;Double Indemnity;Crime;Billy Wilder;1944;107;12;8.50
17/11/2026 16:00;L.A. Confidential;Crime;Curtis Hanson;1997;138;12;7.50
17/11/2026 13:30;Trois couleurs: Bleu;Drama;Krzysztof Kieslowski;1993;94;0;8.50
17/11/2026 10:30;Dancer in the Dark;Crime;Lars von Trier;2000;140;0;8.00
16/11/2026 16:00;Shrek;Animation;Andrew Adamson;2001;90;0;8.50
16/11/2026 12:30;Giù la testa;Drama;Sergio Leone;1971;157;6;8.00
16/11/2026 10:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;7.50
15/11/2026 15:30;Hana-bi;Crime;Takeshi Kitano;1997;103;12;7.00
15/11/2026 13:00;Shrek;Animation;Andrew Adamson;2001;90;0;8.00
15/11/2026 10:00;Goodfellas;Biography;Martin Scorsese;1990;146;12;6.50
14/11/2026 17:00;Goodfellas;Biography;Martin Scorsese;1990;146;12;8.50
14/11/2026 13:00;Dogville;Crime;Lars von Trier;2003;178;16;7.50
14/11/2026 10:30;Majo no takkyûbin;Animation;Hayao Miyazaki;1989;103;0;6.50
13/11/2026 12:30;Majo no takkyûbin;Animation;Hayao Miyazaki;1989;103;0;7.00
13/11/2026 10:00;Smultronstället;Drama;Ingmar Bergman;1957;91;0;6.50
12/11/2026 10:00;Dà hóng denglong gaogao guà;Drama;Yimou Zhang;1991;125;6;7.50
11/11/2026 10:30;Toy Story 2;Animation;John Lasseter;1999;92;0;7.00
10/11/2026 12:30;Dà hóng denglong gaogao guà;Drama;Yimou Zhang;1991;125;6;7.50
10/11/2026 10:00;The Station Agent;Comedy;Tom McCarthy;2003;89;16;6.50
09/11/2026 10:30;Gilda;Drama;Charles Vidor;1946;110;12;8.50
08/11/2026 18:00;Per un pugno di dollari;Action;Sergio Leone;1964;99;12;9.50
08/11/2026 14:30;Giù la testa;Drama;Sergio Leone;1971;157;6;6.50
08/11/2026 12:30;The 39 Steps;Crime;Alfred Hitchcock;1935;86;12;8.50
08/11/2026 10:00;The 39 Steps;Crime;Alfred Hitchcock;1935;86;12;8.00
07/11/2026 19:00;The King of Comedy;Comedy;Martin Scorsese;1982;109;0;9.50
07/11/2026 16:00;V for Vendetta;Action;James McTeigue;2005;132;12;7.50
07/11/2026 13:00;Brazil;Drama;Terry Gilliam;1985;132;0;7.50
07/11/2026 10:00;Dà hóng denglong gaogao guà;Drama;Yimou Zhang;1991;125;6;7.50
06/11/2026 15:00;Dancer in the Dark;Crime;Lars von Trier;2000;140;0;8.00
06/11/2026 12:30;The 39 Steps;Crime;Alfred Hitchcock;1935;86;12;8.00
06/11/2026 10:30;The Kid;Comedy;Charles Chaplin;1921;68;12;7.00
05/11/2026 10:00;Annie Hall;Comedy;Woody Allen;1977;93;12;8.50
04/11/2026 10:00;Dead Man;Adventure;Jim Jarmusch;1995;121;16;8.50
03/11/2026 10:00;Laura;Drama;Otto Preminger;1944;88;12;7.00
02/11/2026 13:00;Notorious;Drama;Alfred Hitchcock;1946;102;0;6.50
02/11/2026 10:30;Shrek;Animation;Andrew Adamson;2001;90;0;8.50
01/11/2026 18:30;Brazil;Drama;Terry Gilliam;1985;132;0;9.00
01/11/2026 16:00;Majo no takkyûbin;Animation;Hayao Miyazaki;1989;103;0;8.00
01/11/2026 13:00;Dead Man;Adventure;Jim Jarmusch;1995;121;16;8.50
01/11/2026 10:30;Shrek;Animation;Andrew Adamson;2001;90;0;8.00
31/10/2026 18:00;All About Eve;Drama;Joseph L. Mankiewicz;1950;138;12;9.00
31/10/2026 15:30;Toy Story 2;Animation;John Lasseter;1999;92;0;8.50
31/10/2026 13:00;Hana-bi;Crime;Takeshi Kitano;1997;103;12;6.50
31/10/2026 10:30;The Day the Earth Stood Still;Drama;Robert Wise;1951;92;0;8.50
30/10/2026 10:30;V for Vendetta;Action;James McTeigue;2005;132;12;7.00
29/10/2026 10:30;The Station Agent;Comedy;Tom McCarthy;2003;89;16;7.50
28/10/2026 10:30;Gilda;Drama;Charles Vidor;1946;110;12;8.50
27/10/2026 16:00;Dancer in the Dark;Crime;Lars von Trier;2000;140;0;7.50
27/10/2026 13:30;Toy Story 2;Animation;John Lasseter;1999;92;0;8.50
27/10/2026 10:30;Dip huet seung hung;Action;John Woo;1989;111;16;8.50
26/10/2026 16:30;Giù la testa;Drama;Sergio Leone;1971;157;6;8.00
26/10/2026 13:30;Blow;Biography;Ted Demme;2001;124;16;8.00
26/10/2026 10:30;Brazil;Drama;Terry Gilliam;1985;132;0;8.50
25/10/2026 15:00;Dancer in the Dark;Crime;Lars von Trier;2000;140;0;7.50
25/10/2026 12:30;Per un pugno di dollari;Action;Sergio Leone;1964;99;12;6.50
25/10/2026 10:00;Bacheha-Ye aseman;Drama;Majid Majidi;1997;89;6;8.00
24/10/2026 18:00;Notorious;Drama;Alfred Hitchcock;1946;102;0;9.00
24/10/2026 15:00;Star Trek II: The Wrath of Khan;Action;Nicholas Meyer;1982;113;0;8.00
24/10/2026 12:30;Notorious;Drama;Alfred Hitchcock;1946;102;0;7.50
24/10/2026 10:00;Majo no takkyûbin;Animation;Hayao Miyazaki;1989;103;0;8.50
23/10/2026 10:00;La leggenda del pianista sull'oceano;Drama;Giuseppe Tornatore;1998;169;0;7.50
22/10/2026 13:00;The King of Comedy;Comedy;Martin Scorsese;1982;109;0;7.50
22/10/2026 10:30;To Be or Not to Be;Comedy;Ernst Lubitsch;1942;99;12;8.00
21/10/2026 10:00;The Day the Earth Stood Still;Drama;Robert Wise;1951;92;0;8.50
20/10/2026 10:00;The Station Agent;Comedy;Tom McCarthy;2003;89;16;8.00
19/10/2026 10:00;8½;Drama;Federico Fellini;1963;138;12;8.00
18/10/2026 15:00;Bacheha-Ye aseman;Drama;Majid Majidi;1997;89;6;8.50
18/10/2026 12:00;L.A. Confidential;Crime;Curtis Hanson;1997;138;12;8.00
18/10/2026 10:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.50
17/10/2026 19:00;Brazil;Drama;Terry Gilliam;1985;132;0;8.50
17/10/2026 16:00;Dancer in the Dark;Crime;Lars von Trier;2000;140;0;7.50
17/10/2026 13:00;8½;Drama;Federico Fellini;1963;138;12;7.50
17/10/2026 10:00;The Sting;Comedy;George Roy Hill;1973;129;0;8.50
16/10/2026 12:30;Donnie Darko;Drama;Richard Kelly;2001;113;16;6.50
16/10/2026 10:00;Majo no takkyûbin;Animation;Hayao Miyazaki;1989;103;0;8.50
15/10/2026 10:00;Bacheha-Ye aseman;Drama;Majid Majidi;1997;89;6;7.50
14/10/2026 15:30;Secrets & Lies;Comedy;Mike Leigh;1996;136;0;7.50
14/10/2026 13:00;Hana-bi;Crime;Takeshi Kitano;1997;103;12;7.00
14/10/2026 10:00;Efter brylluppet;Drama;Susanne Bier;2006;120;16;8.00
13/10/2026 13:00;Before Sunrise;Drama;Richard Linklater;1995;101;16;7.00
13/10/2026 10:00;All About Eve;Drama;Joseph L. Mankiewicz;1950;138;12;7.50
12/10/2026 16:00;What's Eating Gilbert Grape;Drama;Lasse Hallström;1993;118;0;7.50
12/10/2026 13:00;Dancer in the Dark;Crime;Lars von Trier;2000;140;0;6.50
12/10/2026 10:30;"Aguirre; der Zorn Gottes";Action;Werner Herzog;1972;95;12;8.00
11/10/2026 18:30;Efter brylluppet;Drama;Susanne Bier;2006;120;16;8.50
11/10/2026 16:00;The Shop Around the Corner;Comedy;Ernst Lubitsch;1940;99;12;8.00
11/10/2026 13:30;To Be or Not to Be;Comedy;Ernst Lubitsch;1942;99;12;8.00
11/10/2026 10:00;Goodfellas;Biography;Martin Scorsese;1990;146;12;8.50
10/10/2026 18:00;The Station Agent;Comedy;Tom McCarthy;2003;89;16;9.00
10/10/2026 15:00;Goodfellas;Biography;Martin Scorsese;1990;146;12;8.00
10/10/2026 12:30;Bacheha-Ye aseman;Drama;Majid Majidi;1997;89;6;6.50
10/10/2026 10:00;Annie Hall;Comedy;Woody Allen;1977;93;12;8.50
09/10/2026 10:00;Brokeback Mountain;Drama;Ang Lee;2005;134;12;7.50
08/10/2026 12:30;The Sting;Comedy;George Roy Hill;1973;129;0;8.00
08/10/2026 10:00;"Aguirre; der Zorn Gottes";Action;Werner Herzog;1972;95;12;8.00
07/10/2026 15:30;Secrets & Lies;Comedy;Mike Leigh;1996;136;0;8.50
07/10/2026 13:00;"Aguirre; der Zorn Gottes";Action;Werner Herzog;1972;95;12;8.50
07/10/2026 10:00;Secrets & Lies;Comedy;Mike Leigh;1996;136;0;6.50
06/10/2026 14:30;Efter brylluppet;Drama;Susanne Bier;2006;120;16;7.00
06/10/2026 12:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.00
06/10/2026 10:00;Kung fu;Action;Stephen Chow;2004;99;12;7.50
05/10/2026 10:30;Funny Games;Crime;Michael Haneke;1997;108;12;8.00
04/10/2026 16:00;Awakenings;Biography;Penny Marshall;1990;121;0;7.50
04/10/2026 13:00;Die Hard;Action;John McTiernan;1988;132;12;8.50
04/10/2026 10:30;To Be or Not to Be;Comedy;Ernst Lubitsch;1942;99;12;6.50
03/10/2026 18:00;The Sting;Comedy;George Roy Hill;1973;129;0;9.00
03/10/2026 15:00;Ed Wood;Biography;Tim Burton;1994;127;0;8.50
03/10/2026 12:30;"O Brother; Where Art Thou?";Adventure;Joel Coen;2000;107;0;8.50
03/10/2026 10:00;Kung fu;Action;Stephen Chow;2004;99;12;7.00
02/10/2026 12:30;Brokeback Mountain;Drama;Ang Lee;2005;134;12;7.50
02/10/2026 10:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;8.50
01/10/2026 14:00;Die Hard: With a Vengeance;Action;John McTiernan;1995;128;12;7.50
01/10/2026 10:00;La leggenda del pianista sull'oceano;Drama;Giuseppe Tornatore;1998;169;0;8.00
30/09/2026 10:00;Annie Hall;Comedy;Woody Allen;1977;93;12;6.50
29/09/2026 15:30;Die Hard;Action;John McTiernan;1988;132;12;8.00
29/09/2026 13:00;"Aguirre; der Zorn Gottes";Action;Werner Herzog;1972;95;12;8.00
29/09/2026 10:00;Guess Who's Coming to Dinner;Comedy;Stanley Kramer;1967;108;12;7.00
28/09/2026 13:00;"O Brother; Where Art Thou?";Adventure;Joel Coen;2000;107;0;6.50
28/09/2026 10:30;"O Brother; Where Art Thou?";Adventure;Joel Coen;2000;107;0;8.50
27/09/2026 17:00;Once Were Warriors;Crime;Lee Tamahori;1994;102;12;8.00
27/09/2026 14:30;Laura;Drama;Otto Preminger;1944;88;12;7.00
27/09/2026 12:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;8.00
27/09/2026 10:00;Brief Encounter;Drama;David Lean;1945;86;0;8.00
26/09/2026 18:00;Dead Man;Adventure;Jim Jarmusch;1995;121;16;10.00
26/09/2026 15:00;Witness for the Prosecution;Crime;Billy Wilder;1957;116;0;7.00
26/09/2026 12:30;To Be or Not to Be;Comedy;Ernst Lubitsch;1942;99;12;7.00
26/09/2026 10:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;7.00
25/09/2026 15:30;Central do Brasil;Drama;Walter Salles;1998;110;16;8.00
25/09/2026 13:00;Brief Encounter;Drama;David Lean;1945;86;0;7.00
25/09/2026 10:30;Donnie Darko;Drama;Richard Kelly;2001;113;16;7.50
24/09/2026 13:00;Star Trek II: The Wrath of Khan;Action;Nicholas Meyer;1982;113;0;8.00
24/09/2026 10:30;Strangers on a Train;Crime;Alfred Hitchcock;1951;101;12;8.50
23/09/2026 13:00;Laura;Drama;Otto Preminger;1944;88;12;6.50
23/09/2026 10:00;V for Vendetta;Action;James McTeigue;2005;132;12;6.50
22/09/2026 10:30;Sholay;Action;Ramesh Sippy;1975;204;0;8.50
21/09/2026 12:30;Wo hu cang long;Action;Ang Lee;2000;120;12;7.00
21/09/2026 10:00;A Christmas Story;Comedy;Bob Clark;1983;93;0;7.50
20/09/2026 19:30;Funny Games;Crime;Michael Haneke;1997;108;12;10.00
20/09/2026 17:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;8.50
20/09/2026 13:30;"Paris; Texas";Drama;Wim Wenders;1984;145;0;8.50
20/09/2026 10:30;Efter brylluppet;Drama;Susanne Bier;2006;120;16;7.00
19/09/2026 20:00;Ed Wood;Biography;Tim Burton;1994;127;0;8.50
19/09/2026 17:00;Anand;Drama;Hrishikesh Mukherjee;1971;122;0;7.50
19/09/2026 14:00;Wo hu cang long;Action;Ang Lee;2000;120;12;7.00
19/09/2026 10:30;Stalker;Drama;Andrei Tarkovsky;1979;162;0;6.50
18/09/2026 10:00;A Christmas Story;Comedy;Bob Clark;1983;93;0;6.50
17/09/2026 13:00;Mad Max 2;Action;George Miller;1981;96;12;7.00
17/09/2026 10:30;No Man's Land;Comedy;Danis Tanovic;2001;98;16;6.50
16/09/2026 16:00;Ed Wood;Biography;Tim Burton;1994;127;0;8.00
16/09/2026 12:30;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;7.50
16/09/2026 10:00;Mad Max 2;Action;George Miller;1981;96;12;7.50
15/09/2026 16:30;Yeopgijeogin geunyeo;Comedy;Jae-young Kwak;2001;137;12;7.50
15/09/2026 13:30;Kumonosu-jô;Drama;Akira Kurosawa;1957;110;12;8.00
15/09/2026 10:30;Witness for the Prosecution;Crime;Billy Wilder;1957;116;0;8.50
14/09/2026 16:00;Star Wars;Action;George Lucas;1977;121;12;7.50
14/09/2026 13:30;Roman Holiday;Comedy;William Wyler;1953;118;12;7.00
14/09/2026 10:30;Efter brylluppet;Drama;Susanne Bier;2006;120;16;7.00
13/09/2026 20:00;Star Trek II: The Wrath of Khan;Action;Nicholas Meyer;1982;113;0;9.00
13/09/2026 16:30;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;8.00
13/09/2026 13:30;Blood Diamond;Adventure;Edward Zwick;2006;143;12;7.50
13/09/2026 10:00;Blood Diamond;Adventure;Edward Zwick;2006;143;12;7.00
12/09/2026 15:30;Sleuth;Mystery;Joseph L. Mankiewicz;1972;138;6;8.50
12/09/2026 13:00;The Station Agent;Comedy;Tom McCarthy;2003;89;16;8.50
12/09/2026 10:30;Funny Games;Crime;Michael Haneke;1997;108;12;7.00
11/09/2026 16:00;The Exorcist;Horror;William Friedkin;1973;122;12;7.50
11/09/2026 13:30;"O Brother; Where Art Thou?";Adventure;Joel Coen;2000;107;0;7.00
11/09/2026 10:30;Star Trek II: The Wrath of Khan;Action;Nicholas Meyer;1982;113;0;8.50
10/09/2026 10:00;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;8.50
09/09/2026 13:00;"O Brother; Where Art Thou?";Adventure;Joel Coen;2000;107;0;7.00
09/09/2026 10:00;Lat sau san taam;Action;John Woo;1992;128;16;7.50
08/09/2026 16:30;Stalag 17;Comedy;Billy Wilder;1953;120;12;8.50
08/09/2026 13:00;Yeopgijeogin geunyeo;Comedy;Jae-young Kwak;2001;137;12;6.50
08/09/2026 10:30;Guess Who's Coming to Dinner;Comedy;Stanley Kramer;1967;108;12;6.50
07/09/2026 13:30;Funny Games;Crime;Michael Haneke;1997;108;12;6.50
07/09/2026 10:00;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;8.50
06/09/2026 15:00;Guess Who's Coming to Dinner;Comedy;Stanley Kramer;1967;108;12;7.00
06/09/2026 12:30;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;6.50
06/09/2026 10:00;Rope;Crime;Alfred Hitchcock;1948;80;12;8.00
05/09/2026 17:00;La Grande Illusion;Drama;Jean Renoir;1937;113;12;8.50
05/09/2026 13:30;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;7.00
05/09/2026 10:00;Once Upon a Time in the West;Western;Sergio Leone;1968;165;0;7.50
04/09/2026 12:30;Efter brylluppet;Drama;Susanne Bier;2006;120;16;8.00
04/09/2026 10:00;Once Were Warriors;Crime;Lee Tamahori;1994;102;12;8.50
03/09/2026 10:30;What Ever Happened to Baby Jane?;Drama;Robert Aldrich;1962;134;12;8.00
02/09/2026 10:00;Once Were Warriors;Crime;Lee Tamahori;1994;102;12;6.50
01/09/2026 10:00;"Paris; Texas";Drama;Wim Wenders;1984;145;0;8.50
31/08/2026 12:00;Stalker;Drama;Andrei Tarkovsky;1979;162;0;7.50
31/08/2026 10:00;The Circus;Comedy;Charles Chaplin;1928;72;12;7.50
30/08/2026 15:00;V for Vendetta;Action;James McTeigue;2005;132;12;8.00
30/08/2026 12:30;The Truman Show;Comedy;Peter Weir;1998;103;0;7.50
30/08/2026 10:00;Funny Games;Crime;Michael Haneke;1997;108;12;6.50
29/08/2026 17:00;Kumonosu-jô;Drama;Akira Kurosawa;1957;110;12;8.00
29/08/2026 14:00;The Bourne Identity;Action;Doug Liman;2002;119;12;7.50
29/08/2026 10:00;The Right Stuff;Adventure;Philip Kaufman;1983;193;6;7.00
28/08/2026 10:30;The Color Purple;Drama;Steven Spielberg;1985;154;0;8.50
27/08/2026 15:30;Blood Diamond;Adventure;Edward Zwick;2006;143;12;6.50
27/08/2026 13:30;The General;Action;Clyde Bruckman;1926;67;12;6.50
27/08/2026 10:30;Lat sau san taam;Action;John Woo;1992;128;16;8.00
26/08/2026 10:30;The Notebook;Drama;Nick Cassavetes;2004;123;12;6.50
25/08/2026 15:30;Rope;Crime;Alfred Hitchcock;1948;80;12;7.00
25/08/2026 12:30;Stalag 17;Comedy;Billy Wilder;1953;120;12;7.00
25/08/2026 10:30;Zelig;Comedy;Woody Allen;1983;79;6;8.50
24/08/2026 10:00;Rope;Crime;Alfred Hitchcock;1948;80;12;8.50
23/08/2026 17:30;La Grande Illusion;Drama;Jean Renoir;1937;113;12;7.00
23/08/2026 15:00;The Station Agent;Comedy;Tom McCarthy;2003;89;16;6.50
23/08/2026 12:30;Central do Brasil;Drama;Walter Salles;1998;110;16;6.50
23/08/2026 10:30;The General;Action;Clyde Bruckman;1926;67;12;8.00
22/08/2026 19:00;Pride & Prejudice;Drama;Joe Wright;2005;129;6;9.00
22/08/2026 16:30;On the Waterfront;Crime;Elia Kazan;1954;108;12;7.50
22/08/2026 14:00;The Truman Show;Comedy;Peter Weir;1998;103;0;8.00
22/08/2026 10:30;The Color Purple;Drama;Steven Spielberg;1985;154;0;8.50
21/08/2026 17:00;Stalag 17;Comedy;Billy Wilder;1953;120;12;7.00
21/08/2026 14:30;Glengarry Glen Ross;Crime;James Foley;1992;100;16;7.00
21/08/2026 10:30;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;7.50
20/08/2026 10:00;The Color Purple;Drama;Steven Spielberg;1985;154;0;7.50
19/08/2026 12:30;Spoorloos;Mystery;George Sluizer;1988;107;12;7.00
19/08/2026 10:00;Harold and Maude;Comedy;Hal Ashby;1971;91;6;8.00
18/08/2026 13:30;The Game;Action;David Fincher;1997;129;12;6.50
18/08/2026 10:30;Sleuth;Mystery;Joseph L. Mankiewicz;1972;138;6;7.00
17/08/2026 15:00;Sleuth;Mystery;Joseph L. Mankiewicz;1972;138;6;6.50
17/08/2026 13:00;The Circus;Comedy;Charles Chaplin;1928;72;12;8.00
17/08/2026 10:00;The World's Fastest Indian;Biography;Roger Donaldson;2005;127;0;8.00
16/08/2026 20:00;The Game;Action;David Fincher;1997;129;12;9.00
16/08/2026 17:00;Roman Holiday;Comedy;William Wyler;1953;118;12;6.50
16/08/2026 13:30;Zwartboek;Drama;Paul Verhoeven;2006;145;16;8.50
16/08/2026 10:30;Blood Diamond;Adventure;Edward Zwick;2006;143;12;7.00
15/08/2026 15:30;Miracle on 34th Street;Comedy;George Seaton;1947;96;12;6.50
15/08/2026 13:00;Mad Max 2;Action;George Miller;1981;96;12;7.50
15/08/2026 10:30;Spoorloos;Mystery;George Sluizer;1988;107;12;7.50
14/08/2026 13:30;Kumonosu-jô;Drama;Akira Kurosawa;1957;110;12;8.00
14/08/2026 10:30;Awakenings;Biography;Penny Marshall;1990;121;0;8.00
13/08/2026 17:30;The Game;Action;David Fincher;1997;129;12;7.50
13/08/2026 13:30;Doctor Zhivago;Drama;David Lean;1965;197;12;8.50
13/08/2026 10:30;La battaglia di Algeri;Drama;Gillo Pontecorvo;1966;121;12;8.50
12/08/2026 17:00;Blood Diamond;Adventure;Edward Zwick;2006;143;12;7.00
12/08/2026 13:30;Zwartboek;Drama;Paul Verhoeven;2006;145;16;8.50
12/08/2026 10:30;Sleuth;Mystery;Joseph L. Mankiewicz;1972;138;6;7.00
11/08/2026 13:30;Star Wars;Action;George Lucas;1977;121;12;7.00
11/08/2026 10:00;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;6.50
10/08/2026 10:30;Shadow of a Doubt;Film-Noir;Alfred Hitchcock;1943;108;6;7.50
09/08/2026 15:30;Being John Malkovich;Comedy;Spike Jonze;1999;113;16;8.50
09/08/2026 12:30;Roman Holiday;Comedy;William Wyler;1953;118;12;8.00
09/08/2026 10:30;Das Cabinet des Dr. Caligari;Fantasy;Robert Wiene;1920;76;12;8.00
08/08/2026 18:00;Being John Malkovich;Comedy;Spike Jonze;1999;113;16;8.50
08/08/2026 15:30;Being John Malkovich;Comedy;Spike Jonze;1999;113;16;7.50
08/08/2026 13:00;Glengarry Glen Ross;Crime;James Foley;1992;100;16;8.50
08/08/2026 10:00;Pride & Prejudice;Drama;Joe Wright;2005;129;6;6.50
07/08/2026 10:30;Badlands;Action;Terrence Malick;1973;94;6;8.50
06/08/2026 13:00;Delicatessen;Comedy;Marc Caro;1991;99;16;7.00
06/08/2026 10:30;On the Waterfront;Crime;Elia Kazan;1954;108;12;8.00
05/08/2026 15:00;Miracle on 34th Street;Comedy;George Seaton;1947;96;12;6.50
05/08/2026 12:30;À bout de souffle;Crime;Jean-Luc Godard;1960;90;0;7.50
05/08/2026 10:00;The Station Agent;Comedy;Tom McCarthy;2003;89;16;8.50
04/08/2026 10:30;Pride & Prejudice;Drama;Joe Wright;2005;129;6;8.50
03/08/2026 12:30;Roman Holiday;Comedy;William Wyler;1953;118;12;6.50
03/08/2026 10:00;Midnight Cowboy;Drama;John Schlesinger;1969;113;12;6.50
02/08/2026 16:00;No Man's Land;Comedy;Danis Tanovic;2001;98;16;6.50
02/08/2026 13:00;Awakenings;Biography;Penny Marshall;1990;121;0;7.50
02/08/2026 10:30;No Man's Land;Comedy;Danis Tanovic;2001;98;16;8.50
01/08/2026 17:00;Star Wars;Action;George Lucas;1977;121;12;6.50
01/08/2026 14:00;Awakenings;Biography;Penny Marshall;1990;121;0;7.00
01/08/2026 10:00;Doctor Zhivago;Drama;David Lean;1965;197;12;7.00
31/07/2026 10:00;Das Cabinet des Dr. Caligari;Fantasy;Robert Wiene;1920;76;12;8.00
30/07/2026 12:30;Miracle on 34th Street;Comedy;George Seaton;1947;96;12;7.50
30/07/2026 10:00;On the Waterfront;Crime;Elia Kazan;1954;108;12;8.50
29/07/2026 10:00;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;7.50
28/07/2026 15:30;The World's Fastest Indian;Biography;Roger Donaldson;2005;127;0;6.50
28/07/2026 12:30;Being John Malkovich;Comedy;Spike Jonze;1999;113;16;7.50
28/07/2026 10:00;Das Cabinet des Dr. Caligari;Fantasy;Robert Wiene;1920;76;12;7.00
27/07/2026 10:30;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;8.00
26/07/2026 19:00;Star Wars;Action;George Lucas;1977;121;12;8.50
26/07/2026 16:00;Awakenings;Biography;Penny Marshall;1990;121;0;6.50
26/07/2026 13:30;Badlands;Action;Terrence Malick;1973;94;6;8.00
26/07/2026 10:30;Pride & Prejudice;Drama;Joe Wright;2005;129;6;8.50
25/07/2026 15:30;Rebecca;Drama;Alfred Hitchcock;1940;130;12;8.50
25/07/2026 13:00;No Man's Land;Comedy;Danis Tanovic;2001;98;16;7.50
25/07/2026 10:00;Star Wars;Action;George Lucas;1977;121;12;7.50
24/07/2026 12:30;On the Waterfront;Crime;Elia Kazan;1954;108;12;6.50
24/07/2026 10:00;Manhattan;Comedy;Woody Allen;1979;96;16;7.00
